area,bbox,category_id,ignore,image_id,iscrowd,segmentation,file_name,width,height
196308.0,"[52, 683, 684, 287]",1,0,485,0,"[[52, 683, 52, 970, 736, 970, 736, 683]]",cTDaR_t10484.jpg,797.0,1124.0
202705.0,"[112, 498, 571, 355]",1,0,486,0,"[[112, 498, 112, 853, 683, 853, 683, 498]]",cTDaR_t10485.jpg,794.0,1059.0
532088.0,"[76, 71, 908, 586]",1,0,487,0,"[[76, 71, 76, 657, 984, 657, 984, 71]]",cTDaR_t10486.jpg,1056.0,816.0
72928.0,"[63, 495, 688, 106]",1,0,488,0,"[[63, 495, 63, 601, 751, 601, 751, 495]]",cTDaR_t10487.jpg,816.0,1056.0
147920.0,"[63, 71, 688, 215]",1,0,489,0,"[[63, 71, 63, 286, 751, 286, 751, 71]]",cTDaR_t10488.jpg,816.0,1056.0
178880.0,"[63, 327, 688, 260]",1,0,489,0,"[[63, 327, 63, 587, 751, 587, 751, 327]]",cTDaR_t10488.jpg,816.0,1056.0
388596.0,"[52, 112, 689, 564]",1,0,490,0,"[[52, 112, 52, 676, 741, 676, 741, 112]]",cTDaR_t10489.jpg,797.0,1124.0
123120.0,"[52, 713, 684, 180]",1,0,490,0,"[[52, 713, 52, 893, 736, 893, 736, 713]]",cTDaR_t10489.jpg,797.0,1124.0
111800.0,"[78, 177, 650, 172]",1,0,491,0,"[[78, 177, 78, 349, 728, 349, 728, 177]]",cTDaR_t10490.jpg,794.0,1123.0
50410.0,"[111, 359, 355, 142]",1,0,492,0,"[[111, 359, 111, 501, 466, 501, 466, 359]]",cTDaR_t10491.jpg,1061.0,1373.0
503125.0,"[74, 169, 625, 805]",1,0,493,0,"[[74, 169, 74, 974, 699, 974, 699, 169]]",cTDaR_t10492.jpg,794.0,1078.0
279123.0,"[64, 93, 663, 421]",1,0,494,0,"[[64, 93, 64, 514, 727, 514, 727, 93]]",cTDaR_t10493.jpg,794.0,1123.0
240870.0,"[63, 661, 651, 370]",1,0,495,0,"[[63, 661, 63, 1031, 714, 1031, 714, 661]]",cTDaR_t10494.jpg,794.0,1123.0
74932.0,"[227, 444, 524, 143]",1,0,496,0,"[[227, 444, 227, 587, 751, 587, 751, 444]]",cTDaR_t10495.jpg,816.0,1056.0
105056.0,"[144, 312, 536, 196]",1,0,497,0,"[[144, 312, 144, 508, 680, 508, 680, 312]]",cTDaR_t10496.jpg,794.0,1059.0
536352.0,"[63, 119, 604, 888]",1,0,498,0,"[[63, 119, 63, 1007, 667, 1007, 667, 119]]",cTDaR_t10497.jpg,816.0,1056.0
183816.0,"[146, 407, 828, 222]",1,0,499,0,"[[146, 407, 146, 629, 974, 629, 974, 407]]",cTDaR_t10498.jpg,1061.0,1373.0
181818.0,"[150, 698, 819, 222]",1,0,499,0,"[[150, 698, 150, 920, 969, 920, 969, 698]]",cTDaR_t10498.jpg,1061.0,1373.0
173166.0,"[78, 383, 651, 266]",1,0,500,0,"[[78, 383, 78, 649, 729, 649, 729, 383]]",cTDaR_t10499.jpg,794.0,1123.0
122765.0,"[112, 127, 571, 215]",1,0,501,0,"[[112, 127, 112, 342, 683, 342, 683, 127]]",cTDaR_t10500.jpg,794.0,1059.0
122194.0,"[112, 402, 571, 214]",1,0,501,0,"[[112, 402, 112, 616, 683, 616, 683, 402]]",cTDaR_t10500.jpg,794.0,1059.0
150173.0,"[112, 709, 571, 263]",1,0,501,0,"[[112, 709, 112, 972, 683, 972, 683, 709]]",cTDaR_t10500.jpg,794.0,1059.0
169200.0,"[135, 553, 564, 300]",1,0,502,0,"[[135, 553, 135, 853, 699, 853, 699, 553]]",cTDaR_t10501.jpg,794.0,1078.0
105592.0,"[144, 528, 536, 197]",1,0,503,0,"[[144, 528, 144, 725, 680, 725, 680, 528]]",cTDaR_t10502.jpg,794.0,1059.0
582736.0,"[63, 160, 688, 847]",1,0,504,0,"[[63, 160, 63, 1007, 751, 1007, 751, 160]]",cTDaR_t10503.jpg,816.0,1056.0
193972.0,"[60, 160, 683, 284]",1,0,505,0,"[[60, 160, 60, 444, 743, 444, 743, 160]]",cTDaR_t10504.jpg,797.0,1124.0
106175.0,"[58, 517, 685, 155]",1,0,505,0,"[[58, 517, 58, 672, 743, 672, 743, 517]]",cTDaR_t10504.jpg,797.0,1124.0
86254.0,"[43, 506, 707, 122]",1,0,506,0,"[[43, 506, 43, 628, 750, 628, 750, 506]]",cTDaR_t10505.jpg,794.0,1123.0
264060.0,"[63, 178, 652, 405]",1,0,507,0,"[[63, 178, 63, 583, 715, 583, 715, 178]]",cTDaR_t10506.jpg,794.0,1123.0
252324.0,"[63, 634, 652, 387]",1,0,507,0,"[[63, 634, 63, 1021, 715, 1021, 715, 634]]",cTDaR_t10506.jpg,794.0,1123.0
282960.0,"[63, 468, 524, 540]",1,0,508,0,"[[63, 468, 63, 1008, 587, 1008, 587, 468]]",cTDaR_t10507.jpg,816.0,1056.0
71264.0,"[227, 158, 524, 136]",1,0,509,0,"[[227, 158, 227, 294, 751, 294, 751, 158]]",cTDaR_t10508.jpg,816.0,1056.0
119574.0,"[78, 150, 657, 182]",1,0,510,0,"[[78, 150, 78, 332, 735, 332, 735, 150]]",cTDaR_t10509.jpg,794.0,1123.0
181192.0,"[112, 93, 568, 319]",1,0,511,0,"[[112, 93, 112, 412, 680, 412, 680, 93]]",cTDaR_t10510.jpg,794.0,1059.0
62480.0,"[112, 672, 568, 110]",1,0,511,0,"[[112, 672, 112, 782, 680, 782, 680, 672]]",cTDaR_t10510.jpg,794.0,1059.0
212750.0,"[139, 729, 575, 370]",1,0,512,0,"[[139, 729, 139, 1099, 714, 1099, 714, 729]]",cTDaR_t10511.jpg,1032.0,1460.0
174585.0,"[153, 279, 565, 309]",1,0,513,0,"[[153, 279, 153, 588, 718, 588, 718, 279]]",cTDaR_t10512.jpg,794.0,1078.0
120190.0,"[123, 705, 595, 202]",1,0,513,0,"[[123, 705, 123, 907, 718, 907, 718, 705]]",cTDaR_t10512.jpg,794.0,1078.0
101232.0,"[52, 176, 684, 148]",1,0,514,0,"[[52, 176, 52, 324, 736, 324, 736, 176]]",cTDaR_t10513.jpg,797.0,1124.0
190836.0,"[52, 362, 684, 279]",1,0,514,0,"[[52, 362, 52, 641, 736, 641, 736, 362]]",cTDaR_t10513.jpg,797.0,1124.0
182210.0,"[52, 679, 685, 266]",1,0,514,0,"[[52, 679, 52, 945, 737, 945, 737, 679]]",cTDaR_t10513.jpg,797.0,1124.0
332880.0,"[112, 93, 570, 584]",1,0,515,0,"[[112, 93, 112, 677, 682, 677, 682, 93]]",cTDaR_t10514.jpg,794.0,1059.0
153636.0,"[78, 177, 651, 236]",1,0,516,0,"[[78, 177, 78, 413, 729, 413, 729, 177]]",cTDaR_t10515.jpg,794.0,1123.0
178374.0,"[78, 424, 651, 274]",1,0,516,0,"[[78, 424, 78, 698, 729, 698, 729, 424]]",cTDaR_t10515.jpg,794.0,1123.0
286280.0,"[56, 93, 680, 421]",1,0,517,0,"[[56, 93, 56, 514, 736, 514, 736, 93]]",cTDaR_t10516.jpg,794.0,1123.0
322896.0,"[63, 182, 651, 496]",1,0,518,0,"[[63, 182, 63, 678, 714, 678, 714, 182]]",cTDaR_t10517.jpg,794.0,1123.0
126616.0,"[115, 106, 646, 196]",1,0,519,0,"[[115, 106, 115, 302, 761, 302, 761, 106]]",cTDaR_t10518.jpg,846.0,1253.0
404892.0,"[63, 162, 652, 621]",1,0,520,0,"[[63, 162, 63, 783, 715, 783, 715, 162]]",cTDaR_t10519.jpg,794.0,1123.0
86995.0,"[52, 112, 685, 127]",1,0,521,0,"[[52, 112, 52, 239, 737, 239, 737, 112]]",cTDaR_t10520.jpg,797.0,1124.0
68500.0,"[52, 282, 685, 100]",1,0,521,0,"[[52, 282, 52, 382, 737, 382, 737, 282]]",cTDaR_t10520.jpg,797.0,1124.0
137760.0,"[109, 95, 574, 240]",1,0,522,0,"[[109, 95, 109, 335, 683, 335, 683, 95]]",cTDaR_t10521.jpg,794.0,1123.0
137760.0,"[109, 759, 574, 240]",1,0,522,0,"[[109, 759, 109, 999, 683, 999, 683, 759]]",cTDaR_t10521.jpg,794.0,1123.0
343535.0,"[117, 93, 541, 635]",1,0,523,0,"[[117, 93, 117, 728, 658, 728, 658, 93]]",cTDaR_t10522.jpg,794.0,1123.0
109269.0,"[76, 827, 639, 171]",1,0,523,0,"[[76, 827, 76, 998, 715, 998, 715, 827]]",cTDaR_t10522.jpg,794.0,1123.0
194565.0,"[123, 209, 595, 327]",1,0,524,0,"[[123, 209, 123, 536, 718, 536, 718, 209]]",cTDaR_t10523.jpg,794.0,1078.0
215124.0,"[127, 591, 591, 364]",1,0,524,0,"[[127, 591, 127, 955, 718, 955, 718, 591]]",cTDaR_t10523.jpg,794.0,1078.0
270864.0,"[59, 378, 684, 396]",1,0,525,0,"[[59, 378, 59, 774, 743, 774, 743, 378]]",cTDaR_t10524.jpg,797.0,1124.0
51225.0,"[60, 785, 683, 75]",1,0,525,0,"[[60, 785, 60, 860, 743, 860, 743, 785]]",cTDaR_t10524.jpg,797.0,1124.0
243672.0,"[112, 194, 568, 429]",1,0,526,0,"[[112, 194, 112, 623, 680, 623, 680, 194]]",cTDaR_t10525.jpg,794.0,1059.0
135408.0,"[78, 177, 651, 208]",1,0,527,0,"[[78, 177, 78, 385, 729, 385, 729, 177]]",cTDaR_t10526.jpg,794.0,1123.0
194350.0,"[108, 665, 575, 338]",1,0,528,0,"[[108, 665, 108, 1003, 683, 1003, 683, 665]]",cTDaR_t10527.jpg,794.0,1123.0
225180.0,"[144, 153, 540, 417]",1,0,529,0,"[[144, 153, 144, 570, 684, 570, 684, 153]]",cTDaR_t10528.jpg,794.0,1059.0
101638.0,"[112, 127, 571, 178]",1,0,530,0,"[[112, 127, 112, 305, 683, 305, 683, 127]]",cTDaR_t10529.jpg,794.0,1059.0
132912.0,"[112, 479, 568, 234]",1,0,530,0,"[[112, 479, 112, 713, 680, 713, 680, 479]]",cTDaR_t10529.jpg,794.0,1059.0
482495.0,"[112, 120, 571, 845]",1,0,531,0,"[[112, 120, 112, 965, 683, 965, 683, 120]]",cTDaR_t10530.jpg,794.0,1059.0
236097.0,"[135, 150, 709, 333]",1,0,532,0,"[[135, 150, 135, 483, 844, 483, 844, 150]]",cTDaR_t10531.jpg,983.0,1342.0
45584.0,"[219, 100, 308, 148]",1,0,533,0,"[[219, 100, 219, 248, 527, 248, 527, 100]]",cTDaR_t10532.jpg,749.0,1123.0
463757.0,"[60, 242, 683, 679]",1,0,534,0,"[[60, 242, 60, 921, 743, 921, 743, 242]]",cTDaR_t10533.jpg,797.0,1124.0
90128.0,"[63, 75, 688, 131]",1,0,535,0,"[[63, 75, 63, 206, 751, 206, 751, 75]]",cTDaR_t10534.jpg,816.0,1056.0
90128.0,"[63, 219, 688, 131]",1,0,535,0,"[[63, 219, 63, 350, 751, 350, 751, 219]]",cTDaR_t10534.jpg,816.0,1056.0
76368.0,"[63, 581, 688, 111]",1,0,535,0,"[[63, 581, 63, 692, 751, 692, 751, 581]]",cTDaR_t10534.jpg,816.0,1056.0
149984.0,"[63, 756, 688, 218]",1,0,535,0,"[[63, 756, 63, 974, 751, 974, 751, 756]]",cTDaR_t10534.jpg,816.0,1056.0
147160.0,"[251, 563, 520, 283]",1,0,536,0,"[[251, 563, 251, 846, 771, 846, 771, 563]]",cTDaR_t10535.jpg,1061.0,1373.0
87234.0,"[78, 177, 651, 134]",1,0,537,0,"[[78, 177, 78, 311, 729, 311, 729, 177]]",cTDaR_t10536.jpg,794.0,1123.0
87234.0,"[78, 470, 651, 134]",1,0,537,0,"[[78, 470, 78, 604, 729, 604, 729, 470]]",cTDaR_t10536.jpg,794.0,1123.0
87234.0,"[78, 896, 651, 134]",1,0,537,0,"[[78, 896, 78, 1030, 729, 1030, 729, 896]]",cTDaR_t10536.jpg,794.0,1123.0
414540.0,"[182, 100, 470, 882]",1,0,538,0,"[[182, 100, 182, 982, 652, 982, 652, 100]]",cTDaR_t10537.jpg,794.0,1059.0
90440.0,"[116, 577, 595, 152]",1,0,539,0,"[[116, 577, 116, 729, 711, 729, 711, 577]]",cTDaR_t10538.jpg,794.0,1123.0
79228.0,"[60, 112, 683, 116]",1,0,540,0,"[[60, 112, 60, 228, 743, 228, 743, 112]]",cTDaR_t10539.jpg,797.0,1124.0
155724.0,"[60, 731, 683, 228]",1,0,540,0,"[[60, 731, 60, 959, 743, 959, 743, 731]]",cTDaR_t10539.jpg,797.0,1124.0
60787.0,"[60, 975, 683, 89]",1,0,540,0,"[[60, 975, 60, 1064, 743, 1064, 743, 975]]",cTDaR_t10539.jpg,797.0,1124.0
33866.0,"[109, 95, 574, 59]",1,0,541,0,"[[109, 95, 109, 154, 683, 154, 683, 95]]",cTDaR_t10540.jpg,794.0,1123.0
175644.0,"[109, 554, 574, 306]",1,0,541,0,"[[109, 554, 109, 860, 683, 860, 683, 554]]",cTDaR_t10540.jpg,794.0,1123.0
19516.0,"[109, 975, 574, 34]",1,0,541,0,"[[109, 975, 109, 1009, 683, 1009, 683, 975]]",cTDaR_t10540.jpg,794.0,1123.0
101893.0,"[174, 425, 649, 157]",1,0,542,0,"[[174, 425, 174, 582, 823, 582, 823, 425]]",cTDaR_t10541.jpg,1031.0,1459.0
492500.0,"[74, 169, 625, 788]",1,0,543,0,"[[74, 169, 74, 957, 699, 957, 699, 169]]",cTDaR_t10542.jpg,794.0,1078.0
257004.0,"[78, 188, 649, 396]",1,0,544,0,"[[78, 188, 78, 584, 727, 584, 727, 188]]",cTDaR_t10543.jpg,794.0,1123.0
160128.0,"[78, 609, 576, 278]",1,0,544,0,"[[78, 609, 78, 887, 654, 887, 654, 609]]",cTDaR_t10543.jpg,794.0,1123.0
305235.0,"[104, 415, 595, 513]",1,0,545,0,"[[104, 415, 104, 928, 699, 928, 699, 415]]",cTDaR_t10544.jpg,794.0,1078.0
35776.0,"[63, 152, 688, 52]",1,0,546,0,"[[63, 152, 63, 204, 751, 204, 751, 152]]",cTDaR_t10545.jpg,816.0,1056.0
57104.0,"[63, 340, 688, 83]",1,0,546,0,"[[63, 340, 63, 423, 751, 423, 751, 340]]",cTDaR_t10545.jpg,816.0,1056.0
116272.0,"[63, 550, 688, 169]",1,0,546,0,"[[63, 550, 63, 719, 751, 719, 751, 550]]",cTDaR_t10545.jpg,816.0,1056.0
101232.0,"[107, 225, 592, 171]",1,0,547,0,"[[107, 225, 107, 396, 699, 396, 699, 225]]",cTDaR_t10546.jpg,794.0,1078.0
252192.0,"[107, 527, 592, 426]",1,0,547,0,"[[107, 527, 107, 953, 699, 953, 699, 527]]",cTDaR_t10546.jpg,794.0,1078.0
130720.0,"[63, 148, 688, 190]",1,0,548,0,"[[63, 148, 63, 338, 751, 338, 751, 148]]",cTDaR_t10547.jpg,816.0,1056.0
124528.0,"[63, 145, 688, 181]",1,0,549,0,"[[63, 145, 63, 326, 751, 326, 751, 145]]",cTDaR_t10548.jpg,816.0,1056.0
170624.0,"[63, 650, 688, 248]",1,0,549,0,"[[63, 650, 63, 898, 751, 898, 751, 650]]",cTDaR_t10548.jpg,816.0,1056.0
416647.0,"[144, 189, 539, 773]",1,0,550,0,"[[144, 189, 144, 962, 683, 962, 683, 189]]",cTDaR_t10549.jpg,794.0,1059.0
173111.0,"[96, 398, 599, 289]",1,0,551,0,"[[96, 398, 96, 687, 695, 687, 695, 398]]",cTDaR_t10550.jpg,794.0,1123.0
265668.0,"[227, 155, 524, 507]",1,0,552,0,"[[227, 155, 227, 662, 751, 662, 751, 155]]",cTDaR_t10551.jpg,816.0,1056.0
98212.0,"[112, 439, 571, 172]",1,0,553,0,"[[112, 439, 112, 611, 683, 611, 683, 439]]",cTDaR_t10552.jpg,794.0,1059.0
282960.0,"[227, 274, 524, 540]",1,0,554,0,"[[227, 274, 227, 814, 751, 814, 751, 274]]",cTDaR_t10553.jpg,816.0,1056.0
53793.0,"[177, 876, 387, 139]",1,0,555,0,"[[177, 876, 177, 1015, 564, 1015, 564, 876]]",cTDaR_t10554.jpg,1031.0,1459.0
261926.0,"[25, 364, 742, 353]",1,0,556,0,"[[25, 364, 25, 717, 767, 717, 767, 364]]",cTDaR_t10555.jpg,794.0,1123.0
175644.0,"[109, 360, 574, 306]",1,0,557,0,"[[109, 360, 109, 666, 683, 666, 683, 360]]",cTDaR_t10556.jpg,794.0,1123.0
147518.0,"[109, 746, 574, 257]",1,0,557,0,"[[109, 746, 109, 1003, 683, 1003, 683, 746]]",cTDaR_t10556.jpg,794.0,1123.0
72928.0,"[63, 138, 688, 106]",1,0,558,0,"[[63, 138, 63, 244, 751, 244, 751, 138]]",cTDaR_t10557.jpg,816.0,1056.0
52288.0,"[63, 488, 688, 76]",1,0,558,0,"[[63, 488, 63, 564, 751, 564, 751, 488]]",cTDaR_t10557.jpg,816.0,1056.0
213741.0,"[138, 233, 561, 381]",1,0,559,0,"[[138, 233, 138, 614, 699, 614, 699, 233]]",cTDaR_t10558.jpg,794.0,1078.0
328000.0,"[218, 200, 656, 500]",1,0,560,0,"[[218, 200, 218, 700, 874, 700, 874, 200]]",cTDaR_t10559.jpg,1031.0,1459.0
53382.0,"[109, 95, 574, 93]",1,0,561,0,"[[109, 95, 109, 188, 683, 188, 683, 95]]",cTDaR_t10560.jpg,794.0,1123.0
235804.0,"[62, 663, 668, 353]",1,0,561,0,"[[62, 663, 62, 1016, 730, 1016, 730, 663]]",cTDaR_t10560.jpg,794.0,1123.0
246560.0,"[144, 236, 536, 460]",1,0,562,0,"[[144, 236, 144, 696, 680, 696, 680, 236]]",cTDaR_t10561.jpg,794.0,1059.0
117650.0,"[78, 177, 650, 181]",1,0,563,0,"[[78, 177, 78, 358, 728, 358, 728, 177]]",cTDaR_t10562.jpg,794.0,1123.0
122816.0,"[66, 169, 608, 202]",1,0,564,0,"[[66, 169, 66, 371, 674, 371, 674, 169]]",cTDaR_t10563.jpg,794.0,1123.0
313978.0,"[109, 82, 574, 547]",1,0,565,0,"[[109, 82, 109, 629, 683, 629, 683, 82]]",cTDaR_t10564.jpg,794.0,1123.0
121688.0,"[109, 803, 574, 212]",1,0,565,0,"[[109, 803, 109, 1015, 683, 1015, 683, 803]]",cTDaR_t10564.jpg,794.0,1123.0
315648.0,"[112, 351, 576, 548]",1,0,566,0,"[[112, 351, 112, 899, 688, 899, 688, 351]]",cTDaR_t10565.jpg,794.0,1059.0
144270.0,"[73, 217, 630, 229]",1,0,567,0,"[[73, 217, 73, 446, 703, 446, 703, 217]]",cTDaR_t10566.jpg,794.0,1123.0
165048.0,"[48, 149, 598, 276]",1,0,568,0,"[[48, 149, 48, 425, 646, 425, 646, 149]]",cTDaR_t10567.jpg,1123.0,794.0
272992.0,"[91, 466, 608, 449]",1,0,569,0,"[[91, 466, 91, 915, 699, 915, 699, 466]]",cTDaR_t10568.jpg,792.0,1032.0
60256.0,"[144, 132, 538, 112]",1,0,570,0,"[[144, 132, 144, 244, 682, 244, 682, 132]]",cTDaR_t10569.jpg,794.0,1059.0
50034.0,"[144, 829, 538, 93]",1,0,570,0,"[[144, 829, 144, 922, 682, 922, 682, 829]]",cTDaR_t10569.jpg,794.0,1059.0
93312.0,"[208, 126, 384, 243]",1,0,571,0,"[[208, 126, 208, 369, 592, 369, 592, 126]]",cTDaR_t10570.jpg,794.0,1059.0
348932.0,"[35, 119, 1051, 332]",1,0,572,0,"[[35, 119, 35, 451, 1086, 451, 1086, 119]]",cTDaR_t10571.jpg,1123.0,794.0
158006.0,"[108, 260, 398, 397]",1,0,573,0,"[[108, 260, 108, 657, 506, 657, 506, 260]]",cTDaR_t10572.jpg,1061.0,1373.0
539560.0,"[109, 82, 574, 940]",1,0,574,0,"[[109, 82, 109, 1022, 683, 1022, 683, 82]]",cTDaR_t10573.jpg,794.0,1123.0
142179.0,"[112, 127, 571, 249]",1,0,575,0,"[[112, 127, 112, 376, 683, 376, 683, 127]]",cTDaR_t10574.jpg,794.0,1059.0
134185.0,"[112, 609, 571, 235]",1,0,575,0,"[[112, 609, 112, 844, 683, 844, 683, 609]]",cTDaR_t10574.jpg,794.0,1059.0
170387.0,"[43, 425, 707, 241]",1,0,576,0,"[[43, 425, 43, 666, 750, 666, 750, 425]]",cTDaR_t10575.jpg,794.0,1123.0
188042.0,"[82, 195, 563, 334]",1,0,577,0,"[[82, 195, 82, 529, 645, 529, 645, 195]]",cTDaR_t10576.jpg,794.0,1123.0
272850.0,"[82, 560, 642, 425]",1,0,577,0,"[[82, 560, 82, 985, 724, 985, 724, 560]]",cTDaR_t10576.jpg,794.0,1123.0
164739.0,"[87, 758, 617, 267]",1,0,578,0,"[[87, 758, 87, 1025, 704, 1025, 704, 758]]",cTDaR_t10577.jpg,794.0,1123.0
200600.0,"[56, 707, 680, 295]",1,0,579,0,"[[56, 707, 56, 1002, 736, 1002, 736, 707]]",cTDaR_t10578.jpg,794.0,1123.0
75544.0,"[112, 145, 568, 133]",1,0,580,0,"[[112, 145, 112, 278, 680, 278, 680, 145]]",cTDaR_t10579.jpg,794.0,1059.0
323186.0,"[112, 396, 571, 566]",1,0,580,0,"[[112, 396, 112, 962, 683, 962, 683, 396]]",cTDaR_t10579.jpg,794.0,1059.0
93562.0,"[109, 95, 574, 163]",1,0,581,0,"[[109, 95, 109, 258, 683, 258, 683, 95]]",cTDaR_t10580.jpg,794.0,1123.0
382858.0,"[109, 332, 574, 667]",1,0,581,0,"[[109, 332, 109, 999, 683, 999, 683, 332]]",cTDaR_t10580.jpg,794.0,1123.0
123380.0,"[86, 93, 620, 199]",1,0,582,0,"[[86, 93, 86, 292, 706, 292, 706, 93]]",cTDaR_t10581.jpg,794.0,1123.0
29920.0,"[56, 946, 680, 44]",1,0,582,0,"[[56, 946, 56, 990, 736, 990, 736, 946]]",cTDaR_t10581.jpg,794.0,1123.0
436840.0,"[144, 147, 536, 815]",1,0,583,0,"[[144, 147, 144, 962, 680, 962, 680, 147]]",cTDaR_t10582.jpg,794.0,1059.0
102512.0,"[63, 154, 688, 149]",1,0,584,0,"[[63, 154, 63, 303, 751, 303, 751, 154]]",cTDaR_t10583.jpg,816.0,1056.0
61232.0,"[63, 366, 688, 89]",1,0,584,0,"[[63, 366, 63, 455, 751, 455, 751, 366]]",cTDaR_t10583.jpg,816.0,1056.0
74992.0,"[63, 518, 688, 109]",1,0,584,0,"[[63, 518, 63, 627, 751, 627, 751, 518]]",cTDaR_t10583.jpg,816.0,1056.0
32193.0,"[646, 389, 219, 147]",1,0,585,0,"[[646, 389, 646, 536, 865, 536, 865, 389]]",cTDaR_t10584.jpg,1061.0,1373.0
226416.0,"[40, 436, 712, 318]",1,0,586,0,"[[40, 436, 40, 754, 752, 754, 752, 436]]",cTDaR_t10585.jpg,794.0,1123.0
254826.0,"[47, 466, 726, 351]",1,0,587,0,"[[47, 466, 47, 817, 773, 817, 773, 466]]",cTDaR_t10586.jpg,816.0,1056.0
132487.0,"[78, 177, 367, 361]",1,0,588,0,"[[78, 177, 78, 538, 445, 538, 445, 177]]",cTDaR_t10587.jpg,794.0,1123.0
226200.0,"[78, 611, 650, 348]",1,0,588,0,"[[78, 611, 78, 959, 728, 959, 728, 611]]",cTDaR_t10587.jpg,794.0,1123.0
118200.0,"[108, 195, 591, 200]",1,0,589,0,"[[108, 195, 108, 395, 699, 395, 699, 195]]",cTDaR_t10588.jpg,794.0,1078.0
125883.0,"[108, 491, 591, 213]",1,0,589,0,"[[108, 491, 108, 704, 699, 704, 699, 491]]",cTDaR_t10588.jpg,794.0,1078.0
168128.0,"[112, 93, 568, 296]",1,0,590,0,"[[112, 93, 112, 389, 680, 389, 680, 93]]",cTDaR_t10589.jpg,794.0,1059.0
127800.0,"[112, 749, 568, 225]",1,0,590,0,"[[112, 749, 112, 974, 680, 974, 680, 749]]",cTDaR_t10589.jpg,794.0,1059.0
166992.0,"[112, 546, 568, 294]",1,0,591,0,"[[112, 546, 112, 840, 680, 840, 680, 546]]",cTDaR_t10590.jpg,794.0,1059.0
194704.0,"[63, 442, 688, 283]",1,0,592,0,"[[63, 442, 63, 725, 751, 725, 751, 442]]",cTDaR_t10591.jpg,816.0,1056.0
198512.0,"[63, 368, 653, 304]",1,0,593,0,"[[63, 368, 63, 672, 716, 672, 716, 368]]",cTDaR_t10592.jpg,794.0,1123.0
47328.0,"[350, 479, 348, 136]",1,0,594,0,"[[350, 479, 350, 615, 698, 615, 698, 479]]",cTDaR_t10593.jpg,1061.0,1373.0
100233.0,"[52, 112, 333, 301]",1,0,595,0,"[[52, 112, 52, 413, 385, 413, 385, 112]]",cTDaR_t10594.jpg,797.0,1124.0
100233.0,"[402, 112, 333, 301]",1,0,595,0,"[[402, 112, 402, 413, 735, 413, 735, 112]]",cTDaR_t10594.jpg,797.0,1124.0
307800.0,"[52, 534, 684, 450]",1,0,595,0,"[[52, 534, 52, 984, 736, 984, 736, 534]]",cTDaR_t10594.jpg,797.0,1124.0
134756.0,"[112, 127, 571, 236]",1,0,596,0,"[[112, 127, 112, 363, 683, 363, 683, 127]]",cTDaR_t10595.jpg,794.0,1059.0
120481.0,"[112, 428, 571, 211]",1,0,596,0,"[[112, 428, 112, 639, 683, 639, 683, 428]]",cTDaR_t10595.jpg,794.0,1059.0
80088.0,"[112, 798, 568, 141]",1,0,596,0,"[[112, 798, 112, 939, 680, 939, 680, 798]]",cTDaR_t10595.jpg,794.0,1059.0
123004.0,"[101, 95, 382, 322]",1,0,597,0,"[[101, 95, 101, 417, 483, 417, 483, 95]]",cTDaR_t10596.jpg,816.0,1056.0
480185.0,"[52, 112, 685, 701]",1,0,598,0,"[[52, 112, 52, 813, 737, 813, 737, 112]]",cTDaR_t10597.jpg,797.0,1124.0
102704.0,"[227, 811, 524, 196]",1,0,599,0,"[[227, 811, 227, 1007, 751, 1007, 751, 811]]",cTDaR_t10598.jpg,816.0,1056.0
302328.0,"[59, 112, 684, 442]",1,0,600,0,"[[59, 112, 59, 554, 743, 554, 743, 112]]",cTDaR_t10599.jpg,797.0,1124.0
278382.0,"[12, 208, 559, 498]",1,0,601,0,"[[12, 208, 12, 706, 571, 706, 571, 208]]",1_301.jpg,589.0,879.0
51520.0,"[12, 370, 560, 92]",1,0,602,0,"[[12, 370, 12, 462, 572, 462, 572, 370]]",1_33.jpg,589.0,879.0
354480.0,"[12, 30, 560, 633]",1,0,603,0,"[[12, 30, 12, 663, 572, 663, 572, 30]]",1_336.jpg,589.0,879.0
25200.0,"[12, 343, 560, 45]",1,0,604,0,"[[12, 343, 12, 388, 572, 388, 572, 343]]",1_35.jpg,589.0,879.0
49840.0,"[12, 424, 560, 89]",1,0,604,0,"[[12, 424, 12, 513, 572, 513, 572, 424]]",1_35.jpg,589.0,879.0
136955.0,"[12, 31, 559, 245]",1,0,605,0,"[[12, 31, 12, 276, 571, 276, 571, 31]]",1_53.jpg,589.0,879.0
181908.0,"[13, 311, 558, 326]",1,0,605,0,"[[13, 311, 13, 637, 571, 637, 571, 311]]",1_53.jpg,589.0,879.0
105280.0,"[12, 152, 560, 188]",1,0,606,0,"[[12, 152, 12, 340, 572, 340, 572, 152]]",1_57.jpg,589.0,879.0
108640.0,"[12, 507, 560, 194]",1,0,606,0,"[[12, 507, 12, 701, 572, 701, 572, 507]]",1_57.jpg,589.0,879.0
56784.0,"[12, 114, 546, 104]",1,0,607,0,"[[12, 114, 12, 218, 558, 218, 558, 114]]",2_100.jpg,572.0,870.0
36649.0,"[12, 530, 547, 67]",1,0,607,0,"[[12, 530, 12, 597, 559, 597, 559, 530]]",2_100.jpg,572.0,870.0
29484.0,"[12, 628, 546, 54]",1,0,607,0,"[[12, 628, 12, 682, 558, 682, 558, 628]]",2_100.jpg,572.0,870.0
